-4.32815323e+00 -7.81485180e+00 -6.09860400e+00
-2.33022219e+00  4.78405366e+00 -9.87589123e+00
-3.15882031e+00 -8.93804316e+00 -7.23261299e+00
-3.29166747e+00 -6.07853000e+00 -8.61938296e+00
-6.13468589e+00 -4.50793424e+00 -2.38155171e+00
 1.09419256e+00 -2.04277700e+00  4.01172107e+00
-3.58167826e+00 -5.21187270e+00 -8.01097673e+00
 1.29714688e+00 -1.55773783e+00  4.42507594e+00
-6.60085708e+00 -3.11969688e+00 -1.70893325e+00
-3.85803976e-01  6.37359162e+00 -1.18556944e+01
-4.08502417e+00 -6.04632971e+00 -6.92266990e+00
-2.88209612e+00 -8.16203654e+00 -7.31459336e+00
-2.80644817e+00 -7.11458476e+00 -7.68658484e+00
-4.85203174e+00 -6.74522524e+00 -7.83507390e+00
-3.99252680e+00 -7.29363635e+00 -8.33284040e+00
-3.40521896e+00 -8.70233178e+00 -4.19462540e+00
-4.71399441e-01 -1.53841729e-01  4.22094247e+00
-4.57869055e+00 -7.65872525e+00 -8.49712881e+00
-4.25432470e+00 -6.25742627e+00 -7.84098942e+00
 3.46739006e-01 -8.10196405e-01  3.48483784e+00
-5.09955078e+00 -1.96888646e+00 -4.05248005e+00
-5.89839551e+00 -7.98030655e+00 -6.92807226e+00
-4.13674874e+00 -5.96388198e+00 -7.37320097e+00
-6.47998995e-01 -3.21927399e-01  3.00274148e+00
-1.35938959e+00  4.05424002e+00 -1.11402307e+01
-6.68203580e+00 -2.92822047e+00 -2.18480049e+00
-4.35052201e-01  4.80998151e+00 -9.40413398e+00
-8.04939176e+00 -3.40101512e+00 -2.77530629e+00
-4.46969646e+00 -6.71376529e+00 -8.22199857e+00
-4.14667019e+00 -9.14168421e+00 -7.20572694e+00
-5.62447256e+00 -2.48223706e+00 -2.80194014e+00
-5.25790464e-01  3.30659860e+00 -1.01701407e+01
-8.23296486e+00 -2.41097789e+00 -3.17122358e+00
-2.52973412e+00 -6.16088301e+00 -6.57776020e+00
-2.37702277e+00 -9.70957059e-01  4.98653184e+00
-3.17592934e+00 -7.18365336e+00 -8.35222629e+00
-1.79553723e+00  3.60922008e+00 -9.71503679e+00
 1.68004411e+00 -2.18027364e+00  4.21164159e+00
-6.29225072e+00 -2.35738294e+00 -1.11015485e+00
-3.88109665e+00 -6.05509485e+00 -9.71016966e+00
-5.46380492e+00 -6.05367512e+00 -9.62979077e+00
 8.75276926e-01 -4.88358367e-01  3.75468325e+00
-5.20483023e+00 -4.13431971e+00 -1.70936601e+00
-4.78351741e+00 -6.61326623e+00 -7.04905378e+00
 1.19592992e+00 -1.70718845e+00  4.18656576e+00
 2.98953018e-01 -9.52030164e-01  2.39306563e+00
-6.48454871e+00 -2.15363768e+00 -2.52122700e-01
-5.18129091e-02 -1.72683813e+00  3.27500403e+00
-5.99869302e+00 -3.33580195e+00 -2.18553983e+00
 1.28169812e+00 -1.10124487e+00  2.82466021e+00
-4.45732250e+00 -7.04692629e+00 -9.42368888e+00
 1.94142242e-01 -1.28929673e+00  2.54394681e+00
-6.70122439e+00 -2.69499773e+00 -2.29279121e+00
-2.26348053e+00  3.17643173e+00 -9.44717501e+00
-2.03399822e+00  4.54053807e+00 -8.79565764e+00
-5.46108291e-01 -1.01324671e+00  3.35529631e+00
 8.10400543e-01 -1.60775055e+00  3.37764546e+00
-5.66601211e+00 -4.97019633e+00 -1.56738142e+00
-6.49432729e-01  5.32650780e+00 -1.01927698e+01
-2.60954489e-01 -2.54065092e+00  1.95498459e+00
 1.52429801e+00 -1.34228262e+00  3.53430645e+00
 1.50975008e-01  3.10076295e+00 -1.03426997e+01
-1.84467696e+00 -2.65950932e+00  4.22335938e+00
-5.04272020e-01  4.84465622e+00 -8.87538418e+00
-2.65657970e+00  4.29969588e+00 -8.54628324e+00
-9.84848380e-01  5.02502900e+00 -1.04408844e+01
-2.88437693e+00 -7.02451075e+00 -8.31022178e+00
-4.43202090e+00 -7.39393373e+00 -6.80612264e+00
-1.64215050e+00  3.28447114e+00 -1.05148070e+01
 1.87555073e-01 -1.42989801e+00  4.56267601e+00
-6.97771618e+00 -2.36323494e+00 -2.38885473e+00
 2.96518998e-01  4.07999037e+00 -1.13403883e+01
-5.30111349e+00 -5.59414233e+00 -7.81600717e+00
-3.28102793e-01  4.11918201e+00 -9.31764266e+00
 1.34523877e+00  3.12690593e-01  4.78344706e+00
-3.90506558e+00 -1.52636593e+00 -2.93545207e+00
-8.06253348e+00 -3.27459632e+00  1.70071222e-01
 1.28138843e+00 -1.88311389e+00  2.48051036e+00
-1.15637509e+00  5.69971575e+00 -1.01081595e+01
-1.55333718e+00  2.88080955e+00 -9.20268641e+00
 1.27698912e-01 -2.34143285e+00  5.68880126e+00
 1.41526400e+00 -2.08176944e+00  2.73737764e+00
-3.09966227e-01 -2.15514229e+00  4.34849000e+00
-1.60875215e+00  3.76949422e+00 -9.80679702e+00
-6.90920048e+00 -3.61388885e+00 -1.67691585e+00
-7.67007880e+00 -3.61114192e+00 -2.43390642e+00
-6.39123992e+00 -5.36608346e+00 -2.13427505e+00
 3.60363447e+00 -2.46002120e+00  2.53098010e+00
-8.21547674e+00 -3.89496367e+00 -2.01558882e+00
-2.27692197e+00  4.96925097e+00 -9.75697541e+00
-1.15706557e+00  5.30734582e+00 -1.06814404e+01
-5.28855127e+00 -7.17134231e+00 -1.09442245e+01
-1.41689046e+00  4.60832005e+00 -9.33669222e+00
-4.99253087e+00 -6.33185895e+00 -1.00520402e+01
 1.60843041e-01 -6.51221575e-01  6.12869663e+00
-7.83720978e-01  5.02985205e+00 -1.04326692e+01
-5.51908670e+00 -6.05105972e+00 -1.03803407e+01
 6.27393451e-01 -4.50774271e-01  3.90103530e+00
-6.75191998e+00 -3.12477564e+00 -1.02761153e+00
-5.46045264e+00 -2.30831553e+00 -3.52870409e+00
-1.37889483e+00  4.33337717e+00 -8.83737393e+00
-5.88919348e+00 -2.37049472e+00 -7.73461613e-01
-7.78587238e+00 -3.96020752e+00 -2.92948046e+00
 5.05105965e-01  2.46803378e-01  3.06151641e+00
 4.17745882e-01 -1.01307380e+00  4.01882194e+00
-5.07045924e+00 -7.57385446e+00 -8.31971406e+00
-4.56579068e+00 -7.20423399e+00 -8.88176559e+00
-2.54718887e+00  3.65933158e+00 -8.30525790e+00
-5.71599278e+00 -4.59367674e+00 -4.00857227e+00
-2.08687717e+00 -7.48382008e+00 -8.63241302e+00
-3.43984307e+00 -6.69242533e+00 -8.30171791e+00
-6.05056473e-01 -3.14884874e-01  3.39199789e+00
-2.34673261e+00  3.56128423e+00 -1.06689586e+01
 1.89305675e-01 -7.39909849e-01  3.82764547e+00
-5.53250483e+00 -7.89351016e+00 -7.62434836e+00
 6.58340054e-02 -2.36229811e-01  3.54754740e+00
-4.37620551e+00 -6.97841778e+00 -1.02956948e+01
 2.64863794e+00 -8.48291583e-01  2.43553105e+00
-3.93618382e+00 -7.49402446e+00 -6.94477178e+00
-3.98871647e+00 -4.95427713e+00 -9.45976218e+00
-2.52019906e-01  4.53559145e+00 -8.38076290e+00
-4.23508482e+00 -5.00852666e+00 -6.39297888e+00
-5.00241629e+00 -6.74822329e+00 -1.00484951e+01
-6.04859602e+00 -2.51966086e+00 -1.86733452e+00
-3.84086080e+00 -6.77680402e+00 -6.65511992e+00
-6.65391538e+00 -1.29086609e+00 -2.75591947e+00
 1.92226203e+00  6.14164436e-01  3.15562918e+00
-4.54580983e+00 -9.36979012e+00 -8.18504528e+00
-3.03267723e+00  4.72164926e+00 -9.15155186e+00
-8.66753040e-01  3.78295914e+00 -9.47713617e+00
-5.66256325e+00 -2.34390092e+00 -2.10093180e+00
-4.42872142e+00 -6.58727200e+00 -9.17511405e+00
-2.36540041e+00  5.59917594e+00 -1.02356544e+01
-4.86914040e+00 -7.47213423e+00 -7.16827643e+00
-4.33286606e+00 -8.07968587e+00 -7.71724191e+00
 1.67011879e+00 -6.66841626e-01  1.53367895e+00
-1.07491330e+00  4.73076411e+00 -9.97584967e+00
-5.84613703e+00 -5.39682397e+00 -1.73758211e+00
-6.50490984e+00 -3.57979989e+00 -1.38534937e+00
-6.63401987e+00 -2.58340356e+00 -8.46709615e-01
-5.14947227e+00 -2.98473207e+00 -1.53664709e+00
-1.83374025e+00  4.86765397e+00 -1.11736952e+01
-2.79190857e+00 -7.09241157e+00 -6.40679302e+00
-4.71977978e+00 -3.65793411e+00 -3.12644728e+00
-3.89993901e+00 -7.54403928e+00 -7.80306095e+00
-1.67222450e+00  3.28917952e+00 -9.76329681e+00
-5.66604669e+00 -2.52714736e+00 -5.49900133e-01
 5.26015501e-01  3.00999353e+00 -1.14418263e+01
-7.76898954e+00 -3.53548466e+00 -1.86027312e+00
-9.00754246e-01  5.29139868e+00 -1.08749940e+01
 8.26257168e-01 -1.39663222e+00  2.50323435e+00
-3.59150123e+00 -7.48937497e+00 -8.88475909e+00
-2.39283151e+00  5.24249459e+00 -8.45435339e+00
-7.42350000e+00 -4.17912379e+00 -3.64462369e-01
 2.29943139e+00 -2.17237768e+00  1.10374820e+00
-2.18801345e+00 -6.19391238e+00 -8.66168524e+00
-2.85882794e+00  5.26983519e+00 -1.01786328e+01
-6.56118069e+00 -3.95967311e+00 -1.56322093e+00
-3.57063337e+00 -7.35387953e+00 -8.54504434e+00
-7.25256877e+00 -2.91682833e+00 -1.57408947e+00
-5.13223185e+00 -5.60371008e+00 -1.25002550e+00
-7.23842203e-01 -1.47723084e+00  2.50028866e+00
 6.67436213e-01 -6.78554869e-01  4.01370781e+00
 2.42271161e-04  5.14853403e+00 -1.01895481e+01
 2.81511182e+00 -2.01240300e+00  5.14983532e+00
-2.48318820e+00 -7.93489041e+00 -7.78403764e+00
-4.64826945e+00 -6.54946838e+00 -9.26809916e+00
-2.65979893e+00 -7.50387985e+00 -7.56318864e+00
-6.29431833e+00 -3.92877437e+00 -4.36285640e+00
-7.61500495e+00 -2.73418341e+00 -2.27702380e+00
-2.65658673e+00  4.65528903e+00 -1.02943537e+01
-3.45162344e+00 -7.65822594e+00 -7.64292051e+00
-1.97936150e+00  3.13393111e+00 -9.68416478e+00
-1.24950826e+00  4.60478959e+00 -9.87870386e+00
-1.72187803e+00 -1.23175036e+00  2.39373544e+00
 7.03442435e-01 -1.48879508e+00  3.63344033e+00
-4.47120679e+00 -3.54131043e+00 -9.03364822e-01
-5.41350726e+00 -2.46160842e+00 -1.90184227e+00
-4.44447369e+00 -6.93050907e+00 -8.42159941e+00
-6.04759636e+00 -7.29364801e+00 -6.53986673e+00
-6.32827947e+00 -3.27184745e+00 -2.28567942e+00
-1.59880971e+00  4.61761462e+00 -9.98118494e+00
 3.01744813e-01 -9.35130785e-01  5.46699891e+00
-6.11013071e+00 -2.31061128e+00 -1.75483376e+00
-3.81031823e-01  3.96426059e+00 -9.67418515e+00
 1.99405094e+00 -2.99948906e+00  4.42181863e+00
-1.75971514e+00  4.27004512e+00 -1.01167667e+01
-1.38429332e+00 -1.20945406e+00  3.10388567e+00
-2.94528311e+00 -6.27965526e+00 -8.81809587e+00
-2.91966168e+00 -6.25603782e+00 -6.36347342e+00
-8.25052591e+00 -3.67771664e+00 -1.21286088e+00
-5.92122856e+00 -2.47405918e+00 -2.41363471e+00
-2.52734713e+00  2.96561384e+00 -8.76545943e+00
-5.81501407e+00 -3.29511637e+00 -2.04347869e+00
-5.51940374e+00 -2.38780334e+00 -2.26358797e+00
-2.00890263e+00  4.19759564e+00 -9.41108931e+00
-2.27759675e+00  2.36928864e+00 -1.19403017e+01
-2.83764674e+00 -6.22402063e+00 -8.25611532e+00
-4.40124373e+00 -6.44689665e+00 -8.33740443e+00
-5.67558254e+00 -4.55902255e+00 -1.45824657e+00
-4.63273233e+00 -8.01579143e+00 -8.85757844e+00
-1.66145139e+00  3.00986944e+00 -1.08590289e+01
-3.31028117e+00  3.51593428e+00 -1.11168279e+01
-5.36437217e+00 -4.03722512e+00 -2.48812881e+00
-1.07389791e+00  4.83601601e+00 -1.06047109e+01
-7.10719112e+00 -1.16497003e+00 -2.67063184e+00
-8.34530082e-01  3.90827631e+00 -1.03086975e+01
-5.98617906e+00 -3.03047808e+00 -4.32714667e-01
-5.26682929e+00 -2.69645055e+00 -1.61626986e+00
-2.12823372e+00  5.25977109e+00 -1.04107418e+01
-2.84187803e+00  3.74073535e+00 -1.16719083e+01
-4.23395875e-01  6.03414062e+00 -9.65970081e+00
-5.54927321e+00 -1.59290069e+00 -1.38919671e+00
-4.48636887e+00 -8.49143760e+00 -6.38526816e+00
 2.95318169e-01  3.07453820e+00 -1.17584011e+01
 7.59083815e-01 -1.25276179e+00  2.72466982e+00
-9.77008499e-01  4.09637310e+00 -1.24325503e+01
-5.59360772e-01 -1.03015693e+00  2.86282067e+00
 8.64245363e-04  2.81401095e-01  3.69265579e+00
-8.32299623e+00 -2.60490181e+00 -5.05962261e-01
-5.67234487e+00 -3.98143213e+00 -2.22584883e+00
-2.24268671e+00 -7.02993859e+00 -6.69931052e+00
 1.93277829e+00 -7.27070355e-01  5.52920879e+00
-3.10006636e+00 -7.20459391e+00 -6.76691384e+00
-1.85839777e+00  3.70609136e+00 -1.02011070e+01
-7.75437581e+00 -3.32948596e+00 -2.92032191e+00
-5.92092535e+00 -3.27574048e+00 -2.21788668e+00
-3.60288331e+00  4.75898423e+00 -1.02341495e+01
-6.71299604e+00 -2.90324984e+00 -1.67022249e+00
-5.99913170e+00 -4.85203526e+00 -6.76676706e-01
-1.24225790e+00  5.19126052e+00 -1.09531378e+01
-4.64019327e+00 -2.80963001e+00 -4.24096867e-01
-3.26934722e+00 -7.41829217e+00 -9.94114100e+00
 1.24786895e+00 -2.95691799e-01  4.66107950e+00
-3.36087575e+00 -5.86705134e+00 -6.44863393e+00
-3.81295311e+00 -7.99175412e+00 -8.33564851e+00
-6.46534407e+00 -2.85544633e+00 -1.62965219e+00
-2.51907585e+00  4.75703585e+00 -1.13099959e+01
 2.49342341e+00 -2.42038670e+00  4.00464368e+00
-3.15528475e+00 -7.16681422e+00 -7.40987156e+00
-3.86361943e+00 -6.65461644e+00 -7.29335713e+00
-5.81684870e+00 -3.10660301e+00 -2.66478931e+00
 3.48828455e+00 -2.71425834e+00  5.01332234e+00
-1.58173878e+00  5.02487013e+00 -9.76521794e+00
-3.55546812e+00 -8.06089307e+00 -9.34908961e+00
 4.18820466e-01 -1.09345454e+00  3.34897652e+00
 1.78042778e+00 -7.43103875e-01  5.09847105e+00
-1.44602600e+00  6.59718960e+00 -1.18940734e+01
 1.37129721e+00  5.23107449e+00 -9.34313235e+00
-2.56835720e+00 -8.13784646e+00 -7.65806949e+00
-1.35429287e+00  5.79526927e+00 -1.06590567e+01
-1.15681902e+00  5.96529541e+00 -9.88830981e+00
 3.68964995e-01 -2.60507417e+00  2.75452615e+00
-5.69446566e+00 -4.06205304e+00 -1.88948279e+00
-6.17668353e+00 -2.02845795e+00 -3.77581818e+00
-5.86392283e+00 -2.89742154e+00 -2.23609170e+00
-2.61326051e+00  4.14027136e+00 -9.96509796e+00
-1.76955140e+00  4.41503881e+00 -1.01659113e+01
-2.16402577e+00  4.56652694e+00 -9.12154358e+00
-1.37481180e+00  4.66895731e+00 -9.72121320e+00
-6.20047522e+00 -3.28834618e+00 -2.71925368e+00
-6.73891068e+00 -3.29147937e+00 -1.91899870e+00
-7.34267235e+00 -3.16546482e+00 -1.49168779e+00
-5.63380991e+00 -1.86891108e+00 -3.19844255e+00
-8.45582374e+00 -2.48652033e+00 -1.58380440e+00
-3.87696807e+00 -6.69765037e+00 -6.92032891e+00
-1.03775640e+00  3.80668534e+00 -8.87430034e+00
 8.44366715e-01 -6.20405771e-01  3.07592746e+00
 8.76726402e-01 -1.29478388e+00  4.21880157e+00
 7.99691708e-01 -2.44728312e+00  3.14040355e+00
-7.04259952e+00 -3.45332351e+00 -2.52436820e+00
 1.30428523e+00 -3.17722960e+00  3.91274293e+00
-4.80480420e+00 -6.06400076e+00 -8.53806035e+00
-4.51713728e+00 -6.97519578e+00 -8.75438491e+00
 1.33459890e+00 -2.59827067e+00  3.25708185e+00
-8.43311014e-01  3.89030814e-01  3.51676366e+00
-2.33200794e+00  3.84899515e+00 -9.05854376e+00
-1.34052081e+00  4.15711949e+00 -8.53560457e+00
-3.50313081e+00 -6.43744510e+00 -7.40189087e+00
-3.42218475e+00 -7.06088134e+00 -7.83196219e+00
-2.98680930e+00 -6.35183313e+00 -6.84702204e+00
 6.59767256e-01 -1.31251995e+00  2.90360297e+00
-4.64083594e+00 -9.76324393e+00 -9.36656623e+00
 2.92956815e+00 -6.27531628e-01  3.46156359e+00
-6.03746307e+00 -5.23322951e+00 -2.43421294e+00
-6.12274343e+00 -1.93352370e+00 -1.71859277e+00
-6.32066246e+00 -3.30751892e+00 -5.25443506e-01
-3.56023930e+00 -8.88880204e+00 -6.98615294e+00
-5.17255904e+00 -4.31835971e+00 -9.56033757e-01
 2.14458334e-01 -1.29513863e+00  5.87232708e+00
-1.92919327e-02 -2.32616226e+00  3.71582658e+00
-5.13445172e+00 -7.52481229e+00 -8.94402806e+00
-7.74418742e-01  3.65209193e+00 -8.74484435e+00
 2.27273999e+00  5.46195098e-02  3.35591887e+00
-6.53535636e+00 -2.66578225e+00 -2.19889908e+00
-9.31746406e-01  4.92156348e+00 -1.27802470e+01
-1.91373977e+00  5.80633381e+00 -1.07796242e+01
 2.75633105e-01 -2.76583250e+00  4.13001259e+00
-8.20576492e-01  5.33759195e+00 -9.71212518e+00
-1.84612968e+00  4.30474400e+00 -9.12882635e+00
-5.29078354e+00 -3.64846688e+00 -6.84892324e-01
 1.77523633e+00 -9.48230151e-01  3.67409323e+00
-4.58279015e+00 -8.17831829e+00 -8.22063813e+00
-6.00915337e+00 -3.34925152e+00 -1.61955381e+00
-3.98107816e+00 -3.91879644e+00 -3.08417036e+00
 2.48915223e-01 -8.41575188e-01  2.46722531e+00
-3.39727504e+00 -5.37107307e+00 -7.95635833e+00
-5.14366717e+00 -3.71003723e+00 -1.01403587e+00
-1.25065937e+00  4.38187291e+00 -1.07728741e+01
-2.34023805e+00  4.32198184e+00 -1.02950744e+01
 9.50389146e-01 -1.43816415e+00  3.44318809e+00
-4.40946610e+00 -8.04477244e+00 -7.46065376e+00
-3.87158073e+00 -7.52482501e+00 -7.50887444e+00
 8.95030543e-02 -2.04679034e+00  3.10642147e+00
-5.68817725e+00 -1.91360677e+00 -4.70185884e-01
 5.18939684e-01 -1.46673975e+00  4.28647740e+00
-3.50206453e+00 -8.74894217e+00 -9.31339821e+00
-2.06043810e+00  5.23049549e+00 -1.05600179e+01
 6.51162015e-01 -2.39200454e+00  2.69879279e+00
-4.67856347e+00 -5.52834586e+00 -8.15360311e+00
-5.97148000e-02 -1.50851477e+00  4.13131434e+00
-5.30075998e-01  5.60540775e+00 -9.81255609e+00
-6.14254799e+00 -3.65202206e+00  3.25495447e-01
 1.02764431e+00 -6.87819497e-01  3.78777885e+00
 1.89182405e+00 -6.07914101e-01  6.88358023e-01
 6.94764660e-01 -8.68618485e-02  4.39087265e+00
-8.70730429e+00 -2.58080112e+00 -2.38868284e+00
-8.54166482e-01  3.70514544e+00 -1.05349355e+01
-7.17023730e+00 -4.11958349e+00 -2.33658932e+00
-6.62959453e+00 -1.91173320e+00 -2.70575833e+00
-6.75340985e+00 -1.45709395e+00 -1.20375927e+00
-1.88188805e+00  4.20573180e+00 -9.81115111e+00
-6.42928697e+00 -3.18121778e+00 -2.30252578e+00
 1.60622906e+00 -7.88318284e-01  4.25112027e+00
-4.01400104e+00 -9.47838518e+00 -9.93079448e+00
-5.14407042e+00 -1.52209926e+00 -2.30239861e+00
-7.13229260e+00 -4.02296730e+00 -1.52200522e+00
-5.97283573e+00 -3.48347514e+00 -3.23646389e+00
-2.47464636e-01 -1.04834497e+00  5.20891187e+00
-6.20735304e-01  6.59346952e+00 -9.55634806e+00
 4.83755745e-01 -8.00509352e-01  3.42238411e+00
-6.19043506e+00 -8.17259469e+00 -8.17094642e+00
-1.58221984e+00  4.06263619e+00 -9.95411565e+00
-6.87088211e+00 -2.22716236e+00 -4.15104108e+00
 1.97907708e-01 -2.61373055e+00  2.56468992e+00
-2.87930430e+00  6.85585852e+00 -1.05434867e+01
-3.78347929e+00 -8.22889015e+00 -7.45986188e+00
-6.48944961e+00 -2.06753733e+00 -1.53990002e+00
-5.79494340e+00 -4.64148424e+00 -1.48618610e+00
-7.23605937e+00 -4.54710992e+00 -1.57030886e+00
 8.08950163e-01 -2.89374605e+00  4.36292688e+00
 1.01537939e+00 -2.50544063e+00  3.82564496e+00
 8.23180885e-01 -1.32532177e+00  3.26633550e+00
-7.83930363e+00 -2.15752978e+00 -1.11484170e+00
-3.22743169e+00 -3.74380343e+00 -8.75345344e+00
-6.07503622e+00 -2.15606405e+00 -2.59477032e+00
-7.69112957e-01  2.28518912e-02  2.37889874e+00
-1.29322789e+00  3.36190049e+00 -7.94653906e+00
-4.55795152e+00 -6.42829877e+00 -6.74397472e+00
 9.14219548e-01 -1.43003519e+00  3.51627317e+00
-6.12803051e+00 -2.51698058e+00 -2.10146817e+00
-1.29006719e+00  6.31114858e+00 -8.88665581e+00
-3.77230980e+00 -5.95770673e+00 -6.71035118e+00
-4.54901643e+00 -7.37400350e+00 -7.64229033e+00
-4.24494314e+00 -7.32386504e+00 -7.96393491e+00
-3.92126711e-02 -2.34603632e+00  3.08764358e+00
-1.71074835e+00  3.68089275e+00 -1.08654812e+01
 1.63959808e+00 -2.53918767e+00  3.57419480e+00
-2.74674065e+00 -7.34774574e+00 -8.41955499e+00
-6.93668761e+00 -2.82975356e+00 -2.05020210e+00
 1.75157721e-01  4.97087272e+00 -7.85988444e+00
-3.35483411e-01 -2.80266141e+00  5.32785211e+00
-2.27956075e+00  5.10452190e+00 -1.04448411e+01
 9.59968254e-01 -1.70253659e+00  3.49040223e+00
 1.69028549e+00  4.97714047e-01  4.02894352e+00
-2.75447175e+00  4.57587230e+00 -9.25715605e+00
 1.43744538e-01 -1.82595666e+00  5.60155070e+00
-7.44881945e+00 -3.44597298e+00 -2.58602690e+00
-6.67658461e+00 -3.28872485e+00 -2.05726153e+00
-5.95678148e+00 -3.97905701e+00 -1.95331325e+00
-1.89039965e+00  1.61340487e+00 -8.06018369e+00
-4.95351774e+00 -6.01988777e+00 -7.54471341e+00
-4.43092940e+00 -7.03888219e+00 -9.50192455e+00
-2.44509390e+00  2.65056423e+00 -9.28292291e+00
