-7.3608,7.2277,4.2332,-3.087,5.9564,0.026752,17.074
-0.4188,3.4092,-1.1635,-1.862,3.2344,-4.2842,7.1931
-2.3494,1.3432,1.5877,-1.3058,1.1457,1.9305,3.2556
3.6097,-0.84227,-2.7955,3.5355,-3.9777,-5.643,-2.3358
2.1489,3.4564,-0.13242,3.312,-3.6879,-2.4699,-6.0197
2.1617,-5.8474,-3.2733,3.7262,0.1444,-2.6848,-1.1901
5.289,-5.9825,-1.0809,5.6135,-1.9775,-0.50953,-14.155
5.5017,-1.6075,-4.6437,4.3236,-8.2157,-2.6657,-12.15
-5.5144,4.0039,0.79382,-4.7409,3.1268,4.8317,7.8926
2.9848,-1.0836,-0.28906,6.6087,-2.9739,-4.8326,-4.5855
3.1417,0.11726,-0.53305,2.6489,-5.4072,-0.84717,-8.4852
2.0122,-2.0742,-1.6525,-1.0485,-0.64832,-1.0147,-1.5597
2.0383,-3.622,5.0676,1.1895,-0.27544,6.6243,-14.984
0.92053,4.0694,0.41143,0.40119,-7.699,0.15181,-4.3731
-0.90069,8.2228,1.645,-0.63979,-2.5551,-0.47792,-1.021
3.032,-2.74,-0.84085,1.5898,-1.4741,-4.0942,-1.0779
0.25695,-1.2293,5.4589,2.1312,0.1463,-0.068374,-1.2712
-1.0084,0.73001,-1.2479,-0.04311,-0.21774,0.38525,1.5919
0.58828,2.2876,-3.2406,-1.5849,-0.73775,-2.1509,2.1839
2.9061,-1.6439,-2.3891,4.7441,-3.5253,-5.4398,-1.4301
-1.6512,4.1834,0.60673,-1.0615,4.2806,-4.1249,9.0287
-2.913,2.2039,0.26629,-2.3732,3.822,3.5938,1.8934
4.2775,-5.9543,1.9233,0.73499,-2.68,7.1758,-19.678
-0.87963,-1.9173,3.5881,-0.39135,1.241,5.7302,-5.7603
-4.8971,-2.1751,4.5488,-4.8847,7.1499,6.1813,7.3255
-1.2581,-0.26263,2.4363,0.098307,4.8534,-2.6595,7.2894
-0.07351,2.7715,-4.9368,-1.4571,-0.77406,-4.5967,7.5199
-1.735,6.4698,-2.3924,-3.7479,2.421,-2.8291,8.6967
-2.5176,0.32859,6.6962,-1.5833,-0.82502,10.822,-10.064
2.8271,-1.3696,-6.3361,-3.5346,-4.1272,1.2079,-5.0926
-1.7661,2.7726,-0.63744,-2.0981,-0.098425,1.2852,2.8245
-4.0854,-1.887,3.0316,0.76903,-1.1614,4.8285,3.3912
-3.466,0.50968,5.4217,-0.013541,0.94047,3.2376,3.6414
-1.4516,-0.31307,6.5154,-1.5749,2.5023,7.709,-7.3839
-0.57969,0.29503,3.7443,1.8973,2.3651,-3.8047,5.9215
0.069473,-2.367,-1.6323,-0.99533,3.5038,-1.1942,3.5697
4.48,-2.0677,-4.2101,0.39923,-5.5149,-1.3461,-8.0229
3.2993,-4.7644,-0.96161,3.6358,0.68597,-5.2331,-0.48489
4.3311,-3.2424,-3.318,0.22627,-3.9765,-2.2113,-5.4475
-4.015,0.92261,0.36018,-4.207,5.6852,3.8008,6.9143
5.3754,2.6263,-6.4262,-0.29853,-7.4212,1.239,-17.081
-0.21936,4.4949,3.6494,-1.9799,0.60289,-1.2914,2.0627
2.0519,-2.0995,-3.1792,-0.67537,-1.7521,0.89236,-4.8735
-5.4493,7.4471,7.9269,-1.0801,2.459,0.64781,9.8719
6.8842,-3.3299,-6.2021,1.8601,-9.8193,1.6787,-19.595
1.6014,-2.5284,-0.5811,1.0098,-0.3644,1.3088,-5.6089
-1.5268,0.28378,1.301,-1.0523,3.0371,0.14698,4.0699
2.4287,-2.4713,-3.0281,-2.7778,0.83678,2.4,-6.8764
-1.7924,0.72644,2.7382,0.19073,-1.2134,6.7292,-7.0564
-5.6747,2.4279,5.1078,-2.8174,4.6566,5.515,6.2403
2.3895,-1.1543,-4.6415,-0.75687,1.6762,-5.2658,3.5474
-1.9092,0.21227,2.2669,-2.3035,1.504,4.8259,-1.2688
1.349,-2.9801,-2.3823,2.7465,0.44424,-4.3438,2.9201
6.0376,2.0186,-0.8119,4.255,-6.5182,-6.5377,-8.6982
2.7318,-1.2905,2.4013,1.6629,-2.9687,3.9301,-13.927
0.8041,2.2439,-2.9674,-1.434,-2.4052,-0.093983,-1.8811
-2.2373,1.9998,1.0146,-1.496,3.4627,-2.8732,10.507
-0.5989,-1.3491,6.7167,0.82778,-1.1868,9.2019,-12.95
0.14758,-1.3177,1.8506,-2.07,-1.0106,5.0609,-6.1181
-2.6828,4.8571,3.2717,-3.4762,3.7803,2.4772,2.7087
-0.87194,-1.1706,2.1324,-2.6951,1.6458,3.2812,-0.38384
2.608,-0.84798,-0.2076,1.2218,-4.8492,1.646,-9.5141
-0.0079678,0.55485,-1.3207,0.69107,0.11844,-1.2633,1.2337
0.8736,-3.8241,3.744,2.4235,1.02,0.33566,-2.7737
-2.6251,-7.2762,-0.38914,-0.38348,6.9539,-3.1871,16.169
3.0604,-4.2868,-7.0058,-0.89611,0.27465,-0.64844,-3.8046
-3.7598,3.8321,1.64,-4.9396,6.8227,1.2381,9.2265
2.3501,-4.5328,-3.6057,0.49535,-3.046,-4.4787,4.046
-1.9348,0.74656,-0.65562,-1.86,-2.4738,5.7222,-2.7241
-6.2625,-0.90984,6.8786,-1.3383,7.2167,3.6195,11.454
3.2239,-3.3623,-1.3386,2.4606,-1.4286,-1.5196,-5.9094
2.5274,-2.1217,0.69276,2.756,-7.609,3.7601,-13.143
4.3977,-4.5727,-0.42976,1.0726,-0.37667,0.97088,-11.238
5.8203,-0.7085,-4.4268,-0.88671,-3.0489,-0.77457,-12.582
-2.0734,-2.7453,3.3606,0.15501,2.2349,5.2139,-2.0516
-0.64263,2.1595,-1.0816,1.4853,-2.6097,-2.9425,4.2738
-2.1218,4.5986,2.261,-2.8598,0.52374,-1.8333,8.5241
-5.0237,9.3852,0.8924,-3.9609,4.7287,-1.706,13.44
2.1642,1.6925,4.029,1.5195,-1.112,2.1682,-11.095
-7.1361,5.5176,10.505,-0.66023,5.1168,2.3725,11.796
1.5973,-3.167,0.49484,-0.10755,-1.9321,4.5019,-9.4259
2.9434,0.070169,-0.94536,1.598,-4.3292,-1.3502,-6.4426
0.098558,1.4788,-2.0941,-1.0133,1.2707,-1.7838,2.5687
-2.3173,-0.60784,0.40336,-0.062828,4.1043,1.0771,3.8458
-0.7245,-3.0999,6.5241,-1.4392,1.9746,3.3164,-0.37298
-2.0576,2.8572,3.2473,0.16784,1.0787,1.0117,1.8809
-0.26849,0.82223,-2.527,-2.1363,-0.24897,1.0851,0.031649
-3.234,0.71025,0.17107,-6.2464,4.8441,2.4884,8.8687
3.438,1.139,-4.146,-5.1771,-1.6082,1.1601,-7.0095
1.0362,1.5483,-2.9058,-3.3813,-0.83123,-2.2765,3.3142
2.0218,-2.0664,-1.4236,2.4271,-1.6678,-0.20693,-5.7794
3.9613,-1.735,-4.8604,4.228,-2.3887,-7.0231,-1.0771
-4.2002,7.3559,0.2744,-2.0057,0.17027,1.5897,5.8848
2.514,-1.4552,-3.5607,-0.54291,-1.428,-3.2282,0.054957
-1.9295,-0.17803,-0.2613,-2.0159,3.8298,-0.34653,7.0248
-0.85241,-0.074389,1.8528,0.22009,2.7926,2.2517,-2.2272
0.88632,-1.2071,-1.6918,0.33635,-0.84457,0.62476,-2.8409
6.7418,-1.913,-8.8685,3.2237,-8.3443,-6.7147,-7.1928
7.1853,-2.6426,-4.253,2.8579,-5.218,-3.1247,-14.126
-3.1273,2.6759,2.4961,-4.4264,0.61596,2.169,6.9162
1.9525,-2.733,-1.6758,2.4472,0.33545,-3.4281,0.11491
-5.5878,5.0667,5.357,-3.5257,3.3579,2.6279,10.116
-1.8369,9.8892,3.088,-0.7143,-1.7796,0.04115,-0.52089
1.222,-1.0837,-2.4236,0.31759,-2.5525,1.315,-4.8616
-3.941,-2.3895,8.2311,1.8181,6.6073,0.80493,8.3769
0.07626,0.55406,0.26379,0.045571,-2.8918,4.6223,-8.0265
-0.73816,2.0303,2.0196,1.9016,1.3041,-3.923,5.6641
-1.9845,1.6231,0.034424,-3.7576,0.6133,2.2842,3.5729
2.1377,-0.46526,-6.6388,-3.5619,-0.52175,-3.6115,3.5339
-1.5991,1.7385,3.7772,-0.26641,0.42289,1.3746,1.1767
4.1638,-4.8042,-0.79879,3.5595,-0.89343,1.3652,-13.219
-0.43106,2.1443,-1.5577,-0.82688,1.5705,-8.6198,14.812
-3.3226,5.7673,2.6972,-0.99279,-0.50567,0.33541,5.7297
0.97224,1.0219,-7.6607,-1.9924,0.2798,-5.301,6.7911
2.2894,-0.054018,2.4542,3.1828,-5.1517,2.4362,-12.22
2.2496,3.3622,-4.3059,-1.8627,-5.9777,0.011326,-5.5658
-5.3672,-0.71284,3.4452,-3.4359,8.8417,2.5388,12.403
3.9148,-2.8452,-4.0089,-0.52791,-1.6365,-1.3798,-5.4673
0.62556,-0.36986,-2.5601,0.25824,0.22308,-2.3352,2.2657
-2.1531,-2.8723,2.2166,-3.3689,5.9842,2.1902,5.8822
-4.5035,3.1669,10.129,4.0146,2.2802,3.0083,1.3361
-3.4276,1.5249,-0.21233,-2.6227,1.1339,3.8436,3.6657
-1.4372,-0.50623,1.1608,-2.1089,3.1683,4.0881,-1.4864
-0.5858,-0.70909,2.6183,3.7794,-1.0866,-0.11277,-0.92611
5.8024,-2.8634,-3.7529,3.7454,-3.5947,-3.6659,-10.35
-0.52871,0.40071,-0.38572,-2.7446,-1.2251,2.7454,-0.73763
-1.2712,4.2699,-0.65906,0.34368,-1.4703,-2.91,5.5138
1.2551,-0.81788,1.7443,3.0603,-4.7229,1.6198,-7.5924
6.4347,-3.7847,-9.3628,4.4141,-5.5784,-5.3787,-9.2931
-1.7989,5.8171,-1.2839,-2.3354,2.3437,-3.7102,9.3926
7.4952,-6.0048,-4.4228,5.9116,-5.17,-6.7569,-9.7223
-3.3943,-3.519,7.9582,0.63584,2.7699,5.7316,0.92712
-1.6917,1.8521,2.548,-1.5605,1.6391,2.1955,0.90876
-2.2049,-4.9205,0.75856,-0.72804,9.1932,0.78877,7.0995
4.9383,-5.4847,-5.0602,5.6629,-4.2442,-6.6973,-3.283
1.1091,-3.9367,-3.0685,-2.4027,4.4119,-3.5331,6.874
-2.2299,-1.0479,5.0642,-0.10753,2.8762,4.0919,-0.30415
2.8385,-2.0926,-6.3431,-1.9469,-4.2107,0.2652,-4.8304
0.73977,-3.9435,2.1138,3.3991,1.4064,-2.6974,1.8441
-2.3418,-0.074965,2.3133,2.7127,5.9376,-6.6854,14.105
-3.4392,2.8454,7.2579,1.1494,1.5385,-0.67092,7.4268
-3.0749,-0.81928,3.484,-4.2615,2.9258,5.2117,3.4484
-2.6227,4.041,-0.37018,-0.9617,0.82975,-1.8289,8.2692
0.059193,-3.4754,1.4196,1.2454,-0.6048,3.5385,-4.8159
-1.7837,-3.3675,4.0706,1.1098,4.3081,0.26316,4.878
5.2209,-2.0099,-2.4177,3.6535,-1.3852,-1.3553,-13.569
-4.4364,2.4203,5.6102,-1.4933,4.6189,1.7095,8.3724
1.8658,-1.1977,-1.9465,1.2198,-3.364,0.21674,-5.3159
3.6349,-3.4328,-5.7334,-3.0201,-2.7811,0.13263,-4.7892
-0.62568,-0.55156,4.1584,2.9368,-1.0352,-3.5458,5.7088
-2.1838,-3.8074,-3.8305,-3.9975,7.6983,-1.9657,13.7
-4.2834,-1.9642,5.3657,0.53363,3.051,4.0603,5.1979
7.8778,0.33017,-3.5678,3.8454,-8.8025,-5.6851,-13.591
-1.8498,0.79112,-0.40379,-4.4932,1.0187,4.5974,0.53403
2.0237,-3.5753,-2.7427,-2.6482,-1.8129,3.9093,-7.3503
-2.3543,1.5383,3.4208,-3.1399,4.6373,0.68352,6.3149
-3.4169,-1.0512,2.844,-0.67894,4.2615,2.8839,4.7471
-3.1432,4.4752,3.717,-1.7455,5.5381,-1.5909,9.2775
-0.64142,0.48893,-1.2593,1.7719,2.2484,-6.9234,11.191
-1.397,2.3307,4.6727,2.6072,-3.5755,3.4979,-5.1002
-9.8938,-2.6977,9.7831,-4.3303,13.233,9.2258,14.34
-3.7077,1.8299,2.2758,-4.3049,2.7036,4.5458,4.31
10.433,6.2792,-6.2444,6.1253,-15.062,-13.299,-12.525
-0.25044,2.0626,-1.6631,-2.9691,-0.98959,2.5508,-2.3697
-0.014764,0.070519,-1.9515,-1.6296,3.0423,-5.1301,9.4534
-2.6435,2.5584,3.5681,-1.795,0.053629,3.2236,1.8242
1.2332,1.1475,-3.5198,-1.3632,-0.23937,-3.8741,3.641
-0.30396,5.1416,-1.7652,-3.6247,-3.1986,2.7503,-3.4979
3.7958,-1.4774,-3.098,-2.3674,-6.9024,5.2328,-14.966
2.1743,-0.13475,3.4697,4.0364,-2.8603,-3.7395,-2.823
-0.89454,0.18533,-0.98815,2.7587,1.085,-4.2043,6.6398
2.222,0.44981,-2.4846,2.0777,-3.1545,-5.9269,2.2648
-0.049014,1.8243,2.291,4.6662,2.2882,-9.9691,11.478
-8.4368,1.8213,14.868,1.7596,7.809,7.8435,5.9162
3.9811,-5.2471,-4.0557,2.5424,-6.0722,3.7302,-15.218
-1.0173,0.32275,-1.2763,-0.57881,-0.26607,2.063,-0.50672
2.5109,0.9324,-3.5233,2.0819,-2.6082,-2.5977,-4.52
-0.45578,-3.8666,5.0222,0.83176,3.5463,3.4653,-3.4415
-1.5302,0.35202,3.2007,-0.79146,1.5765,5.7709,-5.153
1.2949,0.7031,-1.8605,-1.0447,-1.3349,0.43904,-3.6669
-5.0741,2.0812,2.4884,-3.653,5.8871,1.0521,12.995
-5.4168,3.0009,5.7948,-2.9248,5.0172,4.4116,7.2186
1.1235,0.21472,-3.9848,-1.7286,-1.8912,-3.1835,3.9218
-2.2266,0.45042,4.3711,0.77294,5.3058,3.5116,-1.5673
-3.9931,1.9734,4.7859,-2.6231,3.8144,2.0504,7.6354
-5.3088,2.0542,-1.7199,-4.152,3.2966,5.3062,7.2944
3.0186,-0.019134,-6.5715,2.6591,-6.2092,-7.2625,2.4053
-3.4013,-2.7891,3.7398,0.82099,5.5986,0.80984,7.8857
4.301,-3.1977,-4.6711,-0.71174,-2.8623,-1.423,-6.2758
2.7812,-0.62635,0.65153,2.0335,-3.8046,0.23174,-8.6316
-6.9169,2.6905,6.48,-3.7856,8.3792,8.9953,4.0539
-1.0903,-0.68069,-3.4158,-1.8965,0.91418,-2.0915,7.9909
3.1122,1.3718,-2.2747,3.0833,-5.8835,-2.2469,-7.389
2.1231,-1.0609,-3.2849,2.5279,-2.0864,-4.349,0.49308
6.0885,-3.3104,-7.6444,1.0551,-3.8132,-5.2556,-5.962
-0.69376,1.5827,-3.3904,-1.811,-0.48654,-2.4973,6.447
-3.0995,1.2831,1.7889,-3.7918,4.7187,4.1201,3.2817
0.90006,0.59266,-0.35365,1.3406,-2.7159,3.5536,-9.6534
-4.2216,1.4967,3.6915,-1.8342,3.1594,2.0514,8.134
-4.0191,-2.1203,2.6425,-2.431,8.7373,0.98922,11.298
-3.7181,1.9637,3.9729,3.0057,3.3144,-0.35589,6.0607
-2.0992,-0.56901,1.3486,0.19907,0.20456,1.7356,2.8574
-4.1166,1.3213,2.9932,-3.0338,5.8782,3.036,7.2215
-1.7646,0.52632,-2.7613,-0.80393,1.1635,0.73905,3.2741
5.5191,-0.49991,-6.3098,4.7563,-6.2038,-2.9158,-13.218
5.3096,-2.935,0.70371,1.9555,-3.9523,3.9866,-19.883
-1.342,1.6957,0.85725,-1.5394,3.2262,-1.1325,5.3338
0.76353,-3.4993,-2.5155,-0.32706,-2.354,1.7367,-2.4634
4.6153,-3.2036,-2.1943,0.40681,-2.48,-3.2923,-4.6938
2.3831,1.0701,-6.1774,0.1508,-3.4001,-4.4717,0.359
-4.1818,4.1624,3.3151,-0.91601,3.712,-3.4378,14.683
-0.40338,1.9459,0.24541,-2.2359,-0.27699,0.32094,1.134
1.7941,1.2945,-1.8515,1.1788,-1.4671,-4.1347,0.82013
6.6695,-3.4978,-7.6068,-2.7778,-2.7076,-1.0524,-11.119
1.9283,2.837,-2.2827,-0.048055,-1.9026,-6.4849,4.2053
-3.8714,-0.85583,4.0116,-1.4773,5.4678,3.1651,6.2619
4.1125,-0.46727,-2.167,2.489,-5.2914,-2.2462,-8.2213
2.7307,-6.687,-0.57337,0.73702,1.4067,-0.26215,-3.3189
1.8574,-4.51,0.0047669,-1.0607,0.37516,4.314,-8.5994
1.512,-2.8473,0.69691,0.84696,0.4599,-1.7468,-0.40666
-3.7076,3.2207,7.1586,-2.7504,5.7523,3.991,3.1373
-2.2021,4.2551,1.6064,-2.3994,0.56885,0.1728,5.1256
-2.8495,-5.6594,3.0721,2.4074,2.6195,-1.2102,10.668
6.3897,-4.8108,-8.4654,0.046649,-5.7602,-2.3555,-9.7243
